date,state,location,id,year,month,day,population,tot_case,tot_vaccine,covid_rate,avg_vaccine
2021-07-16,Indiana,IN,18,2021,7,16,6785528,760163,5934176,0.11202709649123842,0.8745341556323988
2021-07-17,Indiana,IN,18,2021,7,17,6785528,760599,5943519,0.11209135088676961,0.8759110565898482
2021-07-18,Indiana,IN,18,2021,7,18,6785528,761035,5952786,0.1121556052823008,0.8772767572398198
2021-07-19,Indiana,IN,18,2021,7,19,6785528,761472,5959560,0.11222000705029882,0.8782750583300224
2021-07-20,Indiana,IN,18,2021,7,20,6785528,762127,5963281,0.11231653601606242,0.8788234312790397
2021-07-21,Indiana,IN,18,2021,7,21,6785528,762837,5971607,0.11242117046750083,0.8800504544377387
2021-07-22,Indiana,IN,18,2021,7,22,6785528,763688,5984853,0.11254658443676012,0.8820025501331658
2021-07-23,Indiana,IN,18,2021,7,23,6785528,764448,5996344,0.11265858751153926,0.8836960071493332
2021-07-24,Indiana,IN,18,2021,7,24,6785528,765082,6006960,0.11275202165549976,0.8852605132570376
2021-07-25,Indiana,IN,18,2021,7,25,6785528,765716,6017619,0.11284545579946026,0.8868313563808151
2021-07-26,Indiana,IN,18,2021,7,26,6785528,766351,6026109,0.11293903731588757,0.8880825486240717
2021-07-27,Indiana,IN,18,2021,7,27,6785528,767409,6030412,0.11309495738577749,0.8887166923487753
2021-07-28,Indiana,IN,18,2021,7,28,6785528,768624,6038913,0.11327401493295731,0.8899695056891667
2021-07-29,Indiana,IN,18,2021,7,29,6785528,769875,6049790,0.11345837788894246,0.8915724760107099
2021-07-30,Indiana,IN,18,2021,7,30,6785528,771299,6061719,0.11366823628168655,0.893330482167342
2021-07-31,Indiana,IN,18,2021,7,31,6785528,772231,6072817,0.11380558742075783,0.8949660218040512
2021-08-01,Indiana,IN,18,2021,8,1,6785528,773163,6084496,0.1139429385598291,0.8966871848439797
2021-08-02,Indiana,IN,18,2021,8,2,6785528,774097,6093701,0.114080584443834,0.8980437484010088
2021-08-03,Indiana,IN,18,2021,8,3,6785528,775686,6098894,0.1143147592936025,0.8988090536211774
2021-08-04,Indiana,IN,18,2021,8,4,6785528,777417,6108426,0.1145698610336587,0.9002138079748547
2021-08-05,Indiana,IN,18,2021,8,5,6785528,779317,6120501,0.11484986872060657,0.9019933305116419
2021-08-06,Indiana,IN,18,2021,8,6,6785528,781326,6131844,0.11514594000643723,0.9036649764027206
2021-08-07,Indiana,IN,18,2021,8,7,6785528,782974,6143041,0.1153888098317478,0.9053151059136445
2021-08-08,Indiana,IN,18,2021,8,8,6785528,784622,6154737,0.11563167965705838,0.9070387742855088
2021-08-09,Indiana,IN,18,2021,8,9,6785528,786272,6164430,0.11587484422730257,0.9084672556063433
2021-08-10,Indiana,IN,18,2021,8,10,6785528,788468,6170138,0.11619847416442759,0.9093084576469215
2021-08-11,Indiana,IN,18,2021,8,11,6785528,790926,6179127,0.11656071568785804,0.9106331887511185
2021-08-12,Indiana,IN,18,2021,8,12,6785528,794077,6188855,0.11702508633079106,0.9120668281082916
2021-08-13,Indiana,IN,18,2021,8,13,6785528,796733,6200855,0.11741650760265082,0.9138352977100677
2021-08-14,Indiana,IN,18,2021,8,14,6785528,798956,6213287,0.11774411659637983,0.9156674322175076
2021-08-15,Indiana,IN,18,2021,8,15,6785528,801179,6224821,0.11807172559010883,0.917367226249748
2021-08-16,Indiana,IN,18,2021,8,16,6785528,803403,6234871,0.11839948195630465,0.9188483195412354
2021-08-17,Indiana,IN,18,2021,8,17,6785528,806094,6241412,0.11879606126450293,0.9198122828466702
2021-08-18,Indiana,IN,18,2021,8,18,6785528,809545,6251823,0.11930464364748035,0.9213465775986777
2021-08-19,Indiana,IN,18,2021,8,19,6785528,813046,6266180,0.11982059465379849,0.9234624041047358
2021-08-20,Indiana,IN,18,2021,8,20,6785528,817149,6279873,0.12042526388513908,0.9254803752928291
2021-08-21,Indiana,IN,18,2021,8,21,6785528,819949,6293436,0.12083790679222015,0.9274791880602364
2021-08-22,Indiana,IN,18,2021,8,22,6785528,822749,6308500,0.12125054969930121,0.9296992069003326
2021-08-23,Indiana,IN,18,2021,8,23,6785528,825549,6320296,0.1216631926063823,0.9314376125188785
2021-08-24,Indiana,IN,18,2021,8,24,6785528,829010,6327289,0.12217324871402785,0.9324681881793134
2021-08-25,Indiana,IN,18,2021,8,25,6785528,833968,6339158,0.12290392140449498,0.9342173519879367
2021-08-26,Indiana,IN,18,2021,8,26,6785528,838869,6354045,0.12362619386435367,0.9364112859014067
2021-08-27,Indiana,IN,18,2021,8,27,6785528,843700,6369345,0.12433815025153533,0.9386660846436711
2021-08-28,Indiana,IN,18,2021,8,28,6785528,847477,6383258,0.12489477605869433,0.9407164777744635
2021-08-29,Indiana,IN,18,2021,8,29,6785528,851254,6398557,0.12545140186585332,0.9429711291442612
2021-08-30,Indiana,IN,18,2021,8,30,6785528,855031,6411517,0.12600802767301233,0.9448810763141793
2021-08-31,Indiana,IN,18,2021,8,31,6785528,858566,6419371,0.12652898934320217,0.9460385396685417
2021-09-01,Indiana,IN,18,2021,9,1,6785528,863299,6431733,0.127226503228636,0.9478603581033046
2021-09-02,Indiana,IN,18,2021,9,2,6785528,868451,6447041,0.12798576617766516,0.9501163358253035
2021-09-03,Indiana,IN,18,2021,9,3,6785528,873480,6459436,0.12872690231327613,0.9519430175514713
2021-09-04,Indiana,IN,18,2021,9,4,6785528,876725,6472711,0.12920512596808972,0.953899387048436
2021-09-05,Indiana,IN,18,2021,9,5,6785528,879970,6486042,0.12968334962290334,0.9558640094035423
2021-09-06,Indiana,IN,18,2021,9,6,6785528,883215,6486064,0.13016157327771694,0.9558672515978123
2021-09-07,Indiana,IN,18,2021,9,7,6785528,886461,6486086,0.13063994430499734,0.9558704937920822
2021-09-08,Indiana,IN,18,2021,9,8,6785528,889362,6490768,0.1310674718312267,0.9565604916817085
2021-09-09,Indiana,IN,18,2021,9,9,6785528,894516,6498918,0.1318270295251895,0.957761577286248
2021-09-10,Indiana,IN,18,2021,9,10,6785528,899844,6512338,0.13261223002837805,0.9597393157909009
2021-09-11,Indiana,IN,18,2021,9,11,6785528,903233,6524564,0.13311167531841295,0.961541091570177
2021-09-12,Indiana,IN,18,2021,9,12,6785528,906622,6538642,0.13361112060844785,0.963615801157994
2021-09-13,Indiana,IN,18,2021,9,13,6785528,910013,6550089,0.1341108606434164,0.9653027737856213
2021-09-14,Indiana,IN,18,2021,9,14,6785528,913528,6556910,0.13462887486426997,0.9663080013817642
2021-09-15,Indiana,IN,18,2021,9,15,6785528,918230,6566952,0.13532182020323252,0.9677879156935172
2021-09-16,Indiana,IN,18,2021,9,16,6785528,922320,6579742,0.1359245735925045,0.9696728095440768
2021-09-17,Indiana,IN,18,2021,9,17,6785528,926604,6592263,0.13655591724033855,0.9715180602010632
2021-09-18,Indiana,IN,18,2021,9,18,6785528,929264,6602165,0.13694792800206557,0.972977342367462
2021-09-19,Indiana,IN,18,2021,9,19,6785528,931924,6622158,0.13733993876379258,0.9759237600964877
2021-09-20,Indiana,IN,18,2021,9,20,6785528,934586,6633878,0.13773224427045325,0.9776509654075556
2021-09-21,Indiana,IN,18,2021,9,21,6785528,937221,6639834,0.13812057072050987,0.9785287158199037
2021-09-22,Indiana,IN,18,2021,9,22,6785528,941120,6648573,0.13869517596862027,0.9798166038073971
2021-09-23,Indiana,IN,18,2021,9,23,6785528,944708,6659955,0.1392239483795513,0.9814939972246817
2021-09-24,Indiana,IN,18,2021,9,24,6785528,947918,6669608,0.1396970139980264,0.9829165836468436
2021-09-25,Indiana,IN,18,2021,9,25,6785528,950022,6681690,0.14000708566820444,0.9846971377908985
2021-09-26,Indiana,IN,18,2021,9,26,6785528,952126,6697137,0.14031715733838251,0.9869736002857847
2021-09-27,Indiana,IN,18,2021,9,27,6785528,954230,6710196,0.14062722900856056,0.9888981373299174
2021-09-28,Indiana,IN,18,2021,9,28,6785528,956548,6718522,0.14096883838663699,0.9901251604886163
2021-09-29,Indiana,IN,18,2021,9,29,6785528,959409,6732954,0.14139047101419375,0.9922520399296857
2021-09-30,Indiana,IN,18,2021,9,30,6785528,962808,6746850,0.14189139002889678,0.9942999277285423
2021-10-01,Indiana,IN,18,2021,10,1,6785528,965982,6765339,0.14235915023856655,0.9970246972674787
2021-10-02,Indiana,IN,18,2021,10,2,6785528,968010,6779818,0.1426580216012667,0.9991585032144883
2021-10-03,Indiana,IN,18,2021,10,3,6785528,970038,6808488,0.14295689296396685,1.0033836718380649
2021-10-04,Indiana,IN,18,2021,10,4,6785528,972067,6832517,0.1432559116991338,1.0069248848431545
2021-10-05,Indiana,IN,18,2021,10,5,6785528,974169,6839742,0.14356568862437824,1.0079896509158903
2021-10-06,Indiana,IN,18,2021,10,6,6785528,976802,6851412,0.14395372032950127,1.0097094876036177
2021-10-07,Indiana,IN,18,2021,10,7,6785528,979000,6866334,0.1442776450115599,1.011908579553426
2021-10-08,Indiana,IN,18,2021,10,8,6785528,982444,6889662,0.14478519578726962,1.0153464844592786
2021-10-09,Indiana,IN,18,2021,10,9,6785528,984017,6908981,0.14501701267756908,1.0181935731456713
2021-10-10,Indiana,IN,18,2021,10,10,6785528,985590,6925712,0.14524882956786855,1.0206592618879473
2021-10-11,Indiana,IN,18,2021,10,11,6785528,987164,6925712,0.14548079383063484,1.0206592618879473
2021-10-12,Indiana,IN,18,2021,10,12,6785528,988765,6925795,0.14571673715000513,1.020671493802693
2021-10-13,Indiana,IN,18,2021,10,13,6785528,991460,6944318,0.14611390594807067,1.0234012740055012
2021-10-14,Indiana,IN,18,2021,10,14,6785528,994079,6961917,0.14649987443865828,1.0259948820489724
2021-10-15,Indiana,IN,18,2021,10,15,6785528,996341,6977245,0.14683323095859305,1.0282538072203078
2021-10-16,Indiana,IN,18,2021,10,16,6785528,997615,6992679,0.14702098348131493,1.0305283538731254
2021-10-17,Indiana,IN,18,2021,10,17,6785528,998889,7010537,0.14720873600403683,1.0331601313855017
2021-10-18,Indiana,IN,18,2021,10,18,6785528,1000163,7021082,0.1473964885267587,1.0347141740480623
2021-10-19,Indiana,IN,18,2021,10,19,6785528,1001697,7025868,0.1476225578908524,1.0354194986742373
2021-10-20,Indiana,IN,18,2021,10,20,6785528,1003647,7037030,0.147909934201141,1.0370644701488225
2021-10-21,Indiana,IN,18,2021,10,21,6785528,1005797,7048145,0.14822678500479256,1.0387025151174676
2021-10-22,Indiana,IN,18,2021,10,22,6785528,1007681,7060515,0.14850443473227137,1.040525512531965
2021-10-23,Indiana,IN,18,2021,10,23,6785528,1007681,7074028,0.14850443473227137,1.0425169566760317
2021-10-24,Indiana,IN,18,2021,10,24,6785528,1007681,7088039,0.14850443473227137,1.044581792308572
2021-10-25,Indiana,IN,18,2021,10,25,6785528,1011197,7100607,0.14902259632559176,1.0464339694714988
2021-10-26,Indiana,IN,18,2021,10,26,6785528,1012606,7109839,0.14923024413133362,1.0477945120851317
2021-10-27,Indiana,IN,18,2021,10,27,6785528,1014652,7119183,0.14953176819843644,1.049171560415048
2021-10-28,Indiana,IN,18,2021,10,28,6785528,1016722,7143665,0.1498368292047428,1.0527795331476046
2021-10-29,Indiana,IN,18,2021,10,29,6785528,1018638,7182385,0.1501191948511597,1.0584857950626687
2021-10-30,Indiana,IN,18,2021,10,30,6785528,1018638,7210543,0.1501191948511597,1.062635508983236
2021-10-31,Indiana,IN,18,2021,10,31,6785528,1018638,7245521,0.1501191948511597,1.0677903031274796
2021-11-01,Indiana,IN,18,2021,11,1,6785528,1022609,7262261,0.15070441091688075,1.070257318221957
2021-11-02,Indiana,IN,18,2021,11,2,6785528,1023980,7269788,0.15090645856888366,1.071366590779671
2021-11-03,Indiana,IN,18,2021,11,3,6785528,1025957,7285948,0.15119781393577625,1.0737481298433962
2021-11-04,Indiana,IN,18,2021,11,4,6785528,1027981,7308293,0.15149609580860915,1.0770411676143699
2021-11-05,Indiana,IN,18,2021,11,5,6785528,1030291,7326180,0.15183652620695104,1.079677218928284
2021-11-06,Indiana,IN,18,2021,11,6,6785528,1030291,7343063,0.15183652620695104,1.0821653082855158
2021-11-07,Indiana,IN,18,2021,11,7,6785528,1030291,7373135,0.15183652620695104,1.0865970931075666
2021-11-08,Indiana,IN,18,2021,11,8,6785528,1035141,7398543,0.15255128267100218,1.0903415327443937
2021-11-09,Indiana,IN,18,2021,11,9,6785528,1037109,7404005,0.15284131168569343,1.0911464811581353
2021-11-10,Indiana,IN,18,2021,11,10,6785528,1039918,7414096,0.15325528094497584,1.0926336167207622
2021-11-11,Indiana,IN,18,2021,11,11,6785528,1042847,7427755,0.153686934900276,1.0946465772449838
2021-11-12,Indiana,IN,18,2021,11,12,6785528,1049575,7428342,0.1546784568570051,1.094733084883004
2021-11-13,Indiana,IN,18,2021,11,13,6785528,1049575,7445019,0.1546784568570051,1.0971908155120722
2021-11-14,Indiana,IN,18,2021,11,14,6785528,1049575,7490127,0.1546784568570051,1.1038384927451481
2021-11-15,Indiana,IN,18,2021,11,15,6785528,1055571,7518178,0.15556210216802582,1.1079724378117664
2021-11-16,Indiana,IN,18,2021,11,16,6785528,1058379,7527833,0.15597592405484142,1.1093953189788621
2021-11-17,Indiana,IN,18,2021,11,17,6785528,1061791,7547879,0.15647875891161306,1.112349547448629
2021-11-18,Indiana,IN,18,2021,11,18,6785528,1065717,7555848,0.15705734321632744,1.113523958636675
2021-11-19,Indiana,IN,18,2021,11,19,6785528,1069450,7585802,0.15760748463494662,1.1179383535076415
2021-11-20,Indiana,IN,18,2021,11,20,6785528,1069450,7613059,0.15760748463494662,1.121955284835609
2021-11-21,Indiana,IN,18,2021,11,21,6785528,1069450,7655240,0.15760748463494662,1.1281716028583184
2021-11-22,Indiana,IN,18,2021,11,22,6785528,1077372,7680150,0.1587749693170524,1.131842651006672
2021-11-23,Indiana,IN,18,2021,11,23,6785528,1080505,7693970,0.15923668725558277,1.1338793384980506
2021-11-24,Indiana,IN,18,2021,11,24,6785528,1084488,7716326,0.1598236717909056,1.1371739973661592
2021-11-25,Indiana,IN,18,2021,11,25,6785528,1087016,7716326,0.16019622938701306,1.1371739973661592
2021-11-26,Indiana,IN,18,2021,11,26,6785528,1089544,7716326,0.16056878698312055,1.1371739973661592
2021-11-27,Indiana,IN,18,2021,11,27,6785528,1092072,7716326,0.16094134457922804,1.1371739973661592
2021-11-28,Indiana,IN,18,2021,11,28,6785528,1094600,7716326,0.1613139021753355,1.1371739973661592
2021-11-29,Indiana,IN,18,2021,11,29,6785528,1097128,7745184,0.161686459771443,1.141426872013497
2021-11-30,Indiana,IN,18,2021,11,30,6785528,1101185,7753762,0.1622843498693101,1.1426910330338331
2021-12-01,Indiana,IN,18,2021,12,1,6785528,1107189,7776397,0.16316917416006535,1.1460268088201833
2021-12-02,Indiana,IN,18,2021,12,2,6785528,1112735,7819045,0.1639865018610195,1.152311949784895
2021-12-03,Indiana,IN,18,2021,12,3,6785528,1118335,7850449,0.16481178767518165,1.156940034732743
2021-12-04,Indiana,IN,18,2021,12,4,6785528,1118335,7898249,0.16481178767518165,1.1639844386464842
2021-12-05,Indiana,IN,18,2021,12,5,6785528,1118335,7922343,0.16481178767518165,1.1675352308619167
2021-12-06,Indiana,IN,18,2021,12,6,6785528,1130719,7952476,0.1666368483042145,1.171976005404443
2021-12-07,Indiana,IN,18,2021,12,7,6785528,1134898,7966553,0.167252717843033,1.1740505676197932
2021-12-08,Indiana,IN,18,2021,12,8,6785528,1140151,7990656,0.16802686541121045,1.1776026861874271
2021-12-09,Indiana,IN,18,2021,12,9,6785528,1145633,8027764,0.16883476127428845,1.1830713836859859
2021-12-10,Indiana,IN,18,2021,12,10,6785528,1150899,8070693,0.1696108246845345,1.1893979363138727
2021-12-11,Indiana,IN,18,2021,12,11,6785528,1150899,8101397,0.1696108246845345,1.1939228605349503
2021-12-12,Indiana,IN,18,2021,12,12,6785528,1150899,8136411,0.1696108246845345,1.199082960087999
2021-12-13,Indiana,IN,18,2021,12,13,6785528,1162284,8161758,0.17128866021921949,1.2028184100043504
2021-12-14,Indiana,IN,18,2021,12,14,6785528,1166283,8172407,0.17187800271401135,1.2043877794034599
2021-12-15,Indiana,IN,18,2021,12,15,6785528,1170950,8198469,0.1725657900166354,1.2082286006335836
2021-12-16,Indiana,IN,18,2021,12,16,6785528,1176411,8230014,0.1733705910579103,1.2128774650992524
2021-12-17,Indiana,IN,18,2021,12,17,6785528,1181554,8260272,0.17412852765473813,1.2173366612001306
2021-12-18,Indiana,IN,18,2021,12,18,6785528,1181554,8291024,0.17412852765473813,1.2218686592996153
2021-12-19,Indiana,IN,18,2021,12,19,6785528,1181554,8323769,0.17412852765473813,1.2266943707254616
2021-12-20,Indiana,IN,18,2021,12,20,6785528,1192448,8344063,0.17573400330821715,1.2296851475669985
2021-12-21,Indiana,IN,18,2021,12,21,6785528,1196148,8356364,0.1762792814354314,1.2314979762812857
2021-12-22,Indiana,IN,18,2021,12,22,6785528,1200926,8385156,0.1769834270818719,1.2357411243458136
2021-12-23,Indiana,IN,18,2021,12,23,6785528,1200926,8422387,0.1769834270818719,1.2412279486577906
2021-12-24,Indiana,IN,18,2021,12,24,6785528,1200926,8457105,0.1769834270818719,1.2463444259606622
2021-12-25,Indiana,IN,18,2021,12,25,6785528,1200926,8457375,0.1769834270818719,1.246384216526702
2021-12-26,Indiana,IN,18,2021,12,26,6785528,1200926,8457375,0.1769834270818719,1.246384216526702
2021-12-27,Indiana,IN,18,2021,12,27,6785528,1221297,8457590,0.1799855516033535,1.2464159016070673
2021-12-28,Indiana,IN,18,2021,12,28,6785528,1227005,8460923,0.1808267536439316,1.2469070940389606
2021-12-29,Indiana,IN,18,2021,12,29,6785528,1234919,8482496,0.1819930593463029,1.2500863602655534
2021-12-30,Indiana,IN,18,2021,12,30,6785528,1246854,8511980,0.18375194973773595,1.254431490077117
2021-12-31,Indiana,IN,18,2021,12,31,6785528,1246854,8541494,0.18375194973773595,1.2587810410626852
2022-01-01,Indiana,IN,18,2022,1,1,6785528,1246854,8541830,0.18375194973773595,1.258830558211535
2022-01-02,Indiana,IN,18,2022,1,2,6785528,1246854,8541830,0.18375194973773595,1.258830558211535
2022-01-03,Indiana,IN,18,2022,1,3,6785528,1278285,8541830,0.18838401374218777,1.258830558211535
2022-01-04,Indiana,IN,18,2022,1,4,6785528,1286590,8545638,0.1896079420790836,1.2593917525651652
2022-01-05,Indiana,IN,18,2022,1,5,6785528,1299480,8562780,0.19150757317632466,1.2619180113913022
2022-01-06,Indiana,IN,18,2022,1,6,6785528,1314688,8589967,0.19374881365164215,1.2659246266465927
2022-01-07,Indiana,IN,18,2022,1,7,6785528,1329423,8616020,0.19592034695015628,1.269764121524515
2022-01-08,Indiana,IN,18,2022,1,8,6785528,1329423,8641126,0.19592034695015628,1.2734640546763643
2022-01-09,Indiana,IN,18,2022,1,9,6785528,1329423,8669454,0.19592034695015628,1.2776388219162902
2022-01-10,Indiana,IN,18,2022,1,10,6785528,1366754,8688371,0.20142190850881464,1.2804266668710231
2022-01-11,Indiana,IN,18,2022,1,11,6785528,1378562,8699153,0.20316208259696225,1.282015636808219
2022-01-12,Indiana,IN,18,2022,1,12,6785528,1393574,8717518,0.20537443806878403,1.2847221321612703
2022-01-13,Indiana,IN,18,2022,1,13,6785528,1410021,8740716,0.20779827303048487,1.288140878646437
2022-01-14,Indiana,IN,18,2022,1,14,6785528,1425877,8764325,0.21013501086429826,1.2916201952154645
2022-01-15,Indiana,IN,18,2022,1,15,6785528,1425877,8789077,0.21013501086429826,1.2952679585140612
2022-01-16,Indiana,IN,18,2022,1,16,6785528,1425877,8831504,0.21013501086429826,1.301520530163607
2022-01-17,Indiana,IN,18,2022,1,17,6785528,1462456,8847131,0.215525748327912,1.3038235197025199
2022-01-18,Indiana,IN,18,2022,1,18,6785528,1474289,8855288,0.21726960672772996,1.3050256369143272
2022-01-19,Indiana,IN,18,2022,1,19,6785528,1490496,8868523,0.21965807229739528,1.3069761115126193
2022-01-20,Indiana,IN,18,2022,1,20,6785528,1506866,8885173,0.2220705595791514,1.3094298630850834
2022-01-21,Indiana,IN,18,2022,1,21,6785528,1524527,8901842,0.22467330471556524,1.3118864147344171
2022-01-22,Indiana,IN,18,2022,1,22,6785528,1524527,8917171,0.22467330471556524,1.3141454872782192
2022-01-23,Indiana,IN,18,2022,1,23,6785528,1524527,8933809,0.22467330471556524,1.3165974703810817
2022-01-24,Indiana,IN,18,2022,1,24,6785528,1560117,8944403,0.22991829080949927,1.3181587342945162
2022-01-25,Indiana,IN,18,2022,1,25,6785528,1569850,8950480,0.23135266702900645,1.319054316775349
2022-01-26,Indiana,IN,18,2022,1,26,6785528,1574807,8961311,0.23208319234700675,1.3206505079634185
2022-01-27,Indiana,IN,18,2022,1,27,6785528,1587005,8974626,0.23388084169721207,1.322612772359056
2022-01-28,Indiana,IN,18,2022,1,28,6785528,1604072,8987720,0.23639604758833802,1.3245424674395272
2022-01-29,Indiana,IN,18,2022,1,29,6785528,1604072,9000198,0.23639604758833802,1.3263813810804406
2022-01-30,Indiana,IN,18,2022,1,30,6785528,1604072,9013636,0.23639604758833802,1.328361772289496
2022-01-31,Indiana,IN,18,2022,1,31,6785528,1623439,9023061,0.2392502101531377,1.3297507577892245
2022-02-01,Indiana,IN,18,2022,2,1,6785528,1629098,9028330,0.2400841909428419,1.3305272633168708
2022-02-02,Indiana,IN,18,2022,2,2,6785528,1636011,9038134,0.24110297680593168,1.331972102981522
2022-02-03,Indiana,IN,18,2022,2,3,6785528,1642625,9048887,0.2420776983014439,1.33355679911718
2022-02-04,Indiana,IN,18,2022,2,4,6785528,1646937,9056681,0.24271316837834875,1.3347054201235335
2022-02-05,Indiana,IN,18,2022,2,5,6785528,1646937,9060005,0.24271316837834875,1.3351952862032255
2022-02-06,Indiana,IN,18,2022,2,6,6785528,1646937,9064612,0.24271316837834875,1.3358742311578407
2022-02-07,Indiana,IN,18,2022,2,7,6785528,1651981,9070488,0.24345651510096192,1.3367401917728436
2022-02-08,Indiana,IN,18,2022,2,8,6785528,1655125,9074273,0.24391985413662726,1.3372979965597371
2022-02-09,Indiana,IN,18,2022,2,9,6785528,1655125,9081214,0.24391985413662726,1.3383209088518977
2022-02-10,Indiana,IN,18,2022,2,10,6785528,1661563,9090509,0.24486863807798007,1.33969073593094
2022-02-11,Indiana,IN,18,2022,2,11,6785528,1664353,9099848,0.245279807260393,1.3410670473985222
2022-02-12,Indiana,IN,18,2022,2,12,6785528,1664353,9108450,0.245279807260393,1.342334745358062
2022-02-13,Indiana,IN,18,2022,2,13,6785528,1664353,9117578,0.245279807260393,1.3436799612351464
2022-02-14,Indiana,IN,18,2022,2,14,6785528,1668404,9124072,0.24587681312345921,1.3446369980346409
2022-02-15,Indiana,IN,18,2022,2,15,6785528,1669872,9127546,0.24609315590474315,1.3451489699843548
2022-02-16,Indiana,IN,18,2022,2,16,6785528,1671299,9133166,0.24630345641488768,1.3459772032478534
2022-02-17,Indiana,IN,18,2022,2,17,6785528,1672761,9144662,0.24651891496137074,1.3476713971263548
2022-02-18,Indiana,IN,18,2022,2,18,6785528,1674269,9152021,0.24674115264132726,1.3487559111096439
2022-02-19,Indiana,IN,18,2022,2,19,6785528,1674269,9158776,0.24674115264132726,1.349751412122977
2022-02-20,Indiana,IN,18,2022,2,20,6785528,1674269,9158827,0.24674115264132726,1.3497589281187845
2022-02-21,Indiana,IN,18,2022,2,21,6785528,1676797,9158830,0.24711371023743472,1.349759370236185
2022-02-22,Indiana,IN,18,2022,2,22,6785528,1677710,9169080,0.2472482612996365,1.3512699380210353
2022-02-23,Indiana,IN,18,2022,2,23,6785528,1678628,9174671,0.24738354922417238,1.3520938974829961
2022-02-24,Indiana,IN,18,2022,2,24,6785528,1679591,9181342,0.2475254689097149,1.3530770192091168
2022-02-25,Indiana,IN,18,2022,2,25,6785528,1680331,9187567,0.24763452453515777,1.353994412815038
2022-02-26,Indiana,IN,18,2022,2,26,6785528,1680331,9193356,0.24763452453515777,1.3548475520254282
2022-02-27,Indiana,IN,18,2022,2,27,6785528,1680331,9199037,0.24763452453515777,1.3556847750094023
2022-02-28,Indiana,IN,18,2022,2,28,6785528,1681685,9202768,0.24783406685522483,1.3562346216830878
2022-03-01,Indiana,IN,18,2022,3,1,6785528,1682222,9205220,0.2479132058699043,1.3565959789717175
2022-03-02,Indiana,IN,18,2022,3,2,6785528,1682667,9209988,0.24797878661763684,1.3572986508934899
2022-03-03,Indiana,IN,18,2022,3,3,6785528,1683176,9215368,0.2480537992032455,1.3580915147649526
2022-03-04,Indiana,IN,18,2022,3,4,6785528,1683739,9220546,0.24813676990206215,1.358854609398119
2022-03-05,Indiana,IN,18,2022,3,5,6785528,1683739,9225413,0.24813676990206215,1.359571871194106
2022-03-06,Indiana,IN,18,2022,3,6,6785528,1683739,9230302,0.24813676990206215,1.360292375184363
2022-03-07,Indiana,IN,18,2022,3,7,6785528,1685176,9233360,0.24834854413687482,1.3607430401878822
2022-03-08,Indiana,IN,18,2022,3,8,6785528,1685532,9235025,0.24840100873506085,1.3609884153451286
2022-03-09,Indiana,IN,18,2022,3,9,6785528,1685997,9238538,0.24846953693212967,1.3615061348210487
2022-03-10,Indiana,IN,18,2022,3,10,6785528,1686379,9243373,0.24852583321445287,1.3622186806980974
2022-03-11,Indiana,IN,18,2022,3,11,6785528,1686671,9247702,0.24856886597476277,1.3628566561069382
2022-03-12,Indiana,IN,18,2022,3,12,6785528,1686671,9253611,0.24856886597476277,1.363727480013346
2022-03-13,Indiana,IN,18,2022,3,13,6785528,1686671,9258127,0.24856886597476277,1.364393014073481
2022-03-14,Indiana,IN,18,2022,3,14,6785528,1687268,9260610,0.2486568473374511,1.364758939908582
2020-12-14,Kansas,KS,20,2020,12,14,2937880,190018,0,0.06467861178809209,0.0
2020-12-15,Kansas,KS,20,2020,12,15,2937880,190018,0,0.06467861178809209,0.0
2020-12-16,Kansas,KS,20,2020,12,16,2937880,194569,19,0.06622768799270222,6.4672484921099566e-06
2020-12-17,Kansas,KS,20,2020,12,17,2937880,194569,187,0.06622768799270222,6.365134042234536e-05
2020-12-18,Kansas,KS,20,2020,12,18,2937880,200426,341,0.06822130243577001,0.00011607009135839449
2020-12-19,Kansas,KS,20,2020,12,19,2937880,200426,2119,0.06822130243577001,0.0007212683976200525
2020-12-20,Kansas,KS,20,2020,12,20,2937880,200426,4446,0.06822130243577001,0.0015133361471537298
2020-12-21,Kansas,KS,20,2020,12,21,2937880,204600,4573,0.0696420548150367,0.0015565645976009911
2020-12-22,Kansas,KS,20,2020,12,22,2937880,204600,4769,0.0696420548150367,0.0016232793715195992
2020-12-23,Kansas,KS,20,2020,12,23,2937880,209689,5120,0.07137425626642341,0.001742753277873841
2020-12-24,Kansas,KS,20,2020,12,24,2937880,209689,8822,0.07137425626642341,0.0030028455893365284
2020-12-25,Kansas,KS,20,2020,12,25,2937880,209689,10566,0.07137425626642341,0.0035964709246123056
2020-12-26,Kansas,KS,20,2020,12,26,2937880,209689,10567,0.07137425626642341,0.0035968113061118903
2020-12-27,Kansas,KS,20,2020,12,27,2937880,209689,10567,0.07137425626642341,0.0035968113061118903
2020-12-28,Kansas,KS,20,2020,12,28,2937880,216062,10567,0.07354350756327692,0.0035968113061118903
2020-12-29,Kansas,KS,20,2020,12,29,2937880,216062,10726,0.07354350756327692,0.003650931964545863
2020-12-30,Kansas,KS,20,2020,12,30,2937880,222433,12164,0.07571207809713126,0.004140400560948711
2020-12-31,Kansas,KS,20,2020,12,31,2937880,222433,13708,0.07571207809713126,0.0046659495963075415
2021-01-01,Kansas,KS,20,2021,1,1,2937880,227745,15779,0.07752018462292537,0.0053708796819475265
2021-01-02,Kansas,KS,20,2021,1,2,2937880,227745,19636,0.07752018462292537,0.006683731125845848
